"","Country","Region","Market","Product","Date","Open","High","Low","Close","Currency"
"","Nigeria","Market Average","Market Average","gari","2013-05-01","13069.15","13387.31","12654.23","12780.8","NGN"
"","Nigeria","Market Average","Market Average","gari","2013-06-01","12794.24","13462.12","12464.88","13441.6","NGN"
"","Nigeria","Market Average","Market Average","gari","2013-07-01","13577.87","13998","13137.16","13319.83","NGN"
"","Nigeria","Market Average","Market Average","gari","2013-08-01","13445.73","13807.48","12803.8","12914","NGN"
"","Nigeria","Market Average","Market Average","gari","2013-09-01","12813.38","13211.57","12342.91","12571.3","NGN"
"","Nigeria","Market Average","Market Average","gari","2013-10-01","12511.32","12869.86","11636.45","11636.45","NGN"
"","Nigeria","Market Average","Market Average","gari","2013-11-01","11547.89","12127.15","11098.51","11889.85","NGN"
"","Nigeria","Market Average","Market Average","gari","2013-12-01","11853.71","12279.18","11328.23","11528.56","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-01-01","11636.18","12263.65","11269.82","12216.17","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-02-01","12271.34","12706.19","11528.19","11556.7","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-03-01","11596.98","12026.82","11174.64","11844.86","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-04-01","11795.71","12157.77","11136.52","11142.83","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-05-01","11149.77","11555.62","10760.78","11016.77","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-06-01","10946.68","11278.33","10602.5","10867.47","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-07-01","10894.58","11189.67","10447.67","10595.13","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-08-01","10581.66","10882.99","10162.63","10269.74","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-09-01","10200.99","10510.72","9779.48","9916.19","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-10-01","9873.88","10174.73","9565.03","9919.52","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-11-01","9913.49","10186.34","9636.68","9869.74","NGN"
"","Nigeria","Market Average","Market Average","gari","2014-12-01","9917.37","10166.36","9603.93","9709.17","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-01-01","9694.13","10029.89","9374.13","9563.45","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-02-01","9541.07","9805.55","9146.29","9237.85","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-03-01","9212.61","9557.45","8887.14","9343.57","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-04-01","9374.64","9708.33","9101.84","9524.07","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-05-01","9633.32","9946.64","9338.49","9783.54","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-06-01","9869.2","10178.98","9505.23","9671.37","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-07-01","9690.84","9980.28","9406.63","9611.25","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-08-01","9597.62","9869.08","9323.77","9687.64","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-09-01","9747.54","10004","9496.14","9700.84","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-10-01","9774.49","10013.3","9498.43","9629.46","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-11-01","9629.87","9870.89","9372.43","9615.98","NGN"
"","Nigeria","Market Average","Market Average","gari","2015-12-01","9643.19","9881.16","9380.94","9530.1","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-01-01","9558.02","10029.08","9327.3","9953.11","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-02-01","10041.26","10407.19","9733.03","10228.32","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-03-01","10422.14","10822.63","10098.64","10578.15","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-04-01","10679.08","11141.53","10364.27","11050.62","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-05-01","11207.53","12014.45","10851.53","11948.22","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-06-01","12254.16","12963.87","11761.8","12770.65","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-07-01","13063.75","13613.25","12578.41","13146.56","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-08-01","13322.01","14072.37","12878.6","13949.79","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-09-01","14128.57","14709.33","13561.41","13978.32","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-10-01","14172.97","14690.78","13472.15","13683.3","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-11-01","13604.05","14132.74","13136.83","13897.09","NGN"
"","Nigeria","Market Average","Market Average","gari","2016-12-01","13979.9","14459.46","13553.48","14212.84","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-01-01","14447.07","15052","14005.88","14774.26","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-02-01","14948.12","15671.11","14461.96","15462.74","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-03-01","15694.05","16484.54","15168.74","16131.33","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-04-01","16409.29","17170.67","15842.04","16924.97","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-05-01","17146.45","17803.71","16475.77","17106.8","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-06-01","17259.78","17937.92","16666.43","17344.3","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-07-01","17444.62","18080.49","16863.35","17601.72","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-08-01","17709.48","18274.89","16683.23","16870.83","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-09-01","16846.77","17438.93","15552.23","15701.6","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-10-01","15509.11","16125.83","14540.8","14719.16","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-11-01","14554.05","15143.76","13680.69","13860.8","NGN"
"","Nigeria","Market Average","Market Average","gari","2017-12-01","13780.05","14334.23","13161.98","13713.52","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-01-01","13685.03","14191.46","13162.08","13758.95","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-02-01","13809.42","14269.86","13379.51","13739.45","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-03-01","13754.84","14196.21","13369.44","13842.18","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-04-01","13853.28","14517.32","13448.24","14285.26","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-05-01","14446.34","14962.25","13889.24","14224.35","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-06-01","14338.05","14807.55","13840.26","14260.27","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-07-01","14236.45","14702.68","13717.29","13964.54","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-08-01","13968.84","14380.55","13520.1","13743.07","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-09-01","13726.75","14100.42","13249.97","13534.04","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-10-01","13543.12","13919.92","13082.65","13204.14","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-11-01","13192.87","13566.65","12432.91","12515.29","NGN"
"","Nigeria","Market Average","Market Average","gari","2018-12-01","12390.59","12865.84","11925.21","12268.7","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-01-01","12221.78","12650.62","11723.14","12068.86","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-02-01","12131.29","12526.21","11745.51","12064.75","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-03-01","12090.46","12452.47","11690.46","12129.97","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-04-01","12167.78","12549.95","11803.82","12102.8","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-05-01","12157.42","12517.92","11711.45","11885.86","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-06-01","11893.01","12217.84","11527.3","11702.96","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-07-01","11697.92","12005.91","11353.77","11558.42","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-08-01","11560.31","11891.53","11226.7","11492.08","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-09-01","11507.64","12061.46","11210.53","11955.23","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-10-01","12068.4","12441.99","11679.58","11986.24","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-11-01","12124.13","12462.99","11786.55","12032.41","NGN"
"","Nigeria","Market Average","Market Average","gari","2019-12-01","12033.32","12346.3","11593.25","11662.27","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-01-01","11652.33","12020.38","11311.45","11876.99","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-02-01","11931.21","12310.74","11607.43","12114.69","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-03-01","12273.14","12816","11930.5","12722.68","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-04-01","12895.55","13366.41","12515.68","13237.21","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-05-01","13439.08","13901.88","13060.27","13676.6","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-06-01","13851.13","14587.93","13478.13","14497.91","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-07-01","14707.73","15851.97","14218.86","15787.43","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-08-01","16173.65","17082.59","15540.01","16930.43","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-09-01","17360.47","18050.71","16704.07","17269.38","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-10-01","17468.93","18070.07","16543.66","16890.99","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-11-01","16835.74","17452.47","16097.26","16363.33","NGN"
"","Nigeria","Market Average","Market Average","gari","2020-12-01","16319.8","17137.61","15776.68","16951.75","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-01-01","17140.17","17825.59","16567.69","17547.44","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-02-01","17872.73","18606.67","17291.49","18357.61","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-03-01","18570.71","19489.24","17956.53","19279.73","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-04-01","19570.35","20355.82","18909.24","19729.16","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-05-01","19988.44","20724.45","19395.12","20221.38","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-06-01","20417.29","21456.45","19739.52","21156.04","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-07-01","21405.49","22124.67","20590.75","21349.51","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-08-01","21565.87","22306.93","20850.2","21726.42","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-09-01","21841.05","22469.03","20864.37","20975.61","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-10-01","20988.96","21726.8","19933.54","20272.96","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-11-01","20129.09","20870.24","19254.94","19686.96","NGN"
"","Nigeria","Market Average","Market Average","gari","2021-12-01","19578.71","20415.55","18869.39","20096.64","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-01-01","20249.69","21253.36","19551.75","20896.91","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-02-01","21127.66","21852.37","20396.18","21017.57","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-03-01","21171.95","21751.65","20578.29","21180.41","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-04-01","21223.02","21817.32","20535.52","20836.64","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-05-01","20947.33","21608.14","20259.36","20647.74","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-06-01","20643.18","21287.82","20073.23","21044.64","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-07-01","21175.67","21750.45","20593.09","21303.34","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-08-01","21523.02","22064.51","20837.26","21027.84","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-09-01","21040.19","21641.93","20468.27","21111.21","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-10-01","21127.59","21749.91","20586.45","21209.68","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-11-01","21356.27","21999.57","20755.42","21635.82","NGN"
"","Nigeria","Market Average","Market Average","gari","2022-12-01","21777.02","22509.6","21136.57","22065.17","NGN"
