Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,73.920000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,86.770000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,77.350000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,87.730000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,106.930000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,112.050000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,106.340000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,123.790000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,66.150000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,110.960000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,102.790000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,120.080000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,116.120000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,118.390000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.690000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,81.920000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,73.060000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,76.920000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,100.900000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,87.280000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,95.220000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,403,'01253.02,"Onions and shallots, dry (excluding dehydrated)",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,116.120000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,15220.000000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,21860.000000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,26340.000000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,32600.000000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,37250.000000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,38190.000000,A
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,15220.000000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,21860.000000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,26340.000000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,32600.000000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,37250.000000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,38190.000000,A
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,425.800000,A
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,356.000000,A
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,345.300000,A
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,413.800000,A
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,451.100000,A
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,413.600000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,9.530000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,13.960000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,22.050000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,32.360000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,46.480000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,56.000000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,69.310000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,79.200000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,81.190000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,85.350000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,60.100000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,86.770000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,77.350000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,87.730000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,106.930000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,112.050000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,106.340000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,123.790000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,66.150000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,110.960000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,102.790000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,120.080000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,116.120000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,118.390000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.690000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,81.920000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,73.060000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,76.920000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,79.320000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,69.250000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,72.090000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,402,'01253.01,"Onions and shallots, green",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,90.110000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,70040.000000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,73220.000000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,79570.000000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,76220.000000,A
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,70040.000000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,73220.000000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,79570.000000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,76220.000000,A
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,466.000000,A
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,475.900000,A
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,505.200000,A
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,484.500000,A
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,10.300000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,11.660000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,23.130000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,22.180000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,32.940000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,52.680000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,59.110000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,57.360000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,67.880000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,71.350000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,91.200000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,115.030000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,109.690000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,96.390000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,109.250000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,120.060000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,109.450000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,167.690000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,89.610000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,106.700000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,111.550000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,121.220000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,116.120000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,118.390000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.690000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,81.920000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,73.060000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,76.920000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,85.480000,I
NGA,2020-01-01,2020-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,90.030000,I
NGA,2021-01-01,2021-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,92.810000,I
NGA,2022-01-01,2022-12-31,159,'566,Nigeria,512,'01329,"Other citrus fruit, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,106.380000,I
NGA,1991-01-01,1991-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,9.560000,I
NGA,1992-01-01,1992-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,10.830000,I
NGA,1993-01-01,1993-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,21.470000,I
NGA,1994-01-01,1994-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,20.590000,I
NGA,1995-01-01,1995-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,30.580000,I
NGA,1996-01-01,1996-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,48.900000,I
NGA,1997-01-01,1997-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,54.870000,I
NGA,1998-01-01,1998-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,53.250000,I
NGA,1999-01-01,1999-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,63.010000,I
NGA,2000-01-01,2000-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,66.230000,I
NGA,2001-01-01,2001-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,84.660000,I
NGA,2002-01-01,2002-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,106.770000,I
NGA,2003-01-01,2003-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,101.820000,I
NGA,2004-01-01,2004-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,89.470000,I
NGA,2005-01-01,2005-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,101.410000,I
NGA,2006-01-01,2006-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,111.450000,I
NGA,2007-01-01,2007-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,101.590000,I
NGA,2008-01-01,2008-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,155.650000,I
NGA,2009-01-01,2009-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,83.180000,I
NGA,2010-01-01,2010-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,99.050000,I
NGA,2011-01-01,2011-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,102.240000,I
NGA,2012-01-01,2012-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,110.660000,I
NGA,2013-01-01,2013-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,116.120000,I
NGA,2014-01-01,2014-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,118.390000,I
NGA,2015-01-01,2015-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,99.690000,I
NGA,2016-01-01,2016-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,81.920000,I
NGA,2017-01-01,2017-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,73.060000,I
NGA,2018-01-01,2018-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,76.920000,I
NGA,2019-01-01,2019-12-31,159,'566,Nigeria,821,'01929.90,"Other fibre crops, raw, n.e.c.",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,99.200000,I
